Site;Date;Plant species;Pollinator species;Visits
Cedro;03/12/2012;Paepalanthus bromelioides;Dialictus (Chloralictus) sp. 1;2
Cedro;03/12/2012;Paepalanthus bromelioides;Cauliognathus sp. 2;1
Cedro;03/12/2012;Paepalanthus bromelioides;Neodexiopsis sp.;1
Cedro;03/12/2012;Cuphea ericoides;Xylocopa sp. 5;1
Cedro;03/12/2012;Cuphea ericoides;Centris (Hemisielaa) tarsata;1
Cedro;03/12/2012;Aspilia jolyana;Megachile (Pseudocentron) sp. 2;1
Cedro;03/12/2012;Palicourea rigida;Eupetomena macroura;1
Cedro;03/12/2012;Aspilia jolyana;Camponotus crassus;1
Cedro;03/12/2012;Luxemburgia villosa;Xylocopa big;1
Cedro;03/12/2012;Vochysia thyrsoidea;Xylocopa big;1
Cedro;03/12/2012;Rynchospora consanguinea;Megachile (Pseudocentron) sp. 2;1
Cedro;03/12/2012;Vochysia thyrsoidea;Trigona spinipes;2
Cedro;03/12/2012;Vochysia thyrsoidea;Eupetomena macroura;1
Cedro;03/12/2012;Aspilia jolyana;Tetrapedia sp. 2;1
Cedro;03/12/2012;Cuphea ericoides;Centris (Hemisielaa) tarsata;1
Cedro;03/12/2012;Cuphea ericoides;Anthidini sp.;1
Cedro;03/12/2012;Paepalanthus bromelioides;Elateridae sp. 1;1
Cedro;03/12/2012;Paepalanthus bromelioides;Palpada sp.;1
Cedro;03/12/2012;Paepalanthus bromelioides;Madarini sp. 2;1
Cedro;03/12/2012;Paepalanthus bromelioides;Cephalotes pusillus;1
Cedro;03/12/2012;Paepalanthus bromelioides;Dialictus (Chloralictus) sp. 1;2
Cedro;03/12/2012;Paepalanthus bromelioides;Deopalpus sp.;1
Cedro;03/12/2012;Declieuxia fruticosa;Melipona sp. 1;1
Cedro;03/12/2012;Lessingianthus pycnostachyus;Ceratina (Crewella) asuncionis;1
Cedro;03/12/2012;Vochysia thyrsoidea;Phoebis sennae;2
Cedro;03/12/2012;Lessingianthus pycnostachyus;Dialictus (Chloralictus) sp. 1;1
Cedro;03/12/2012;Declieuxia fruticosa;Xylocopa sp. 2;1
Cedro;03/12/2012;Declieuxia fruticosa;Xylocopa sp. 1;1
Cedro;03/12/2012;Declieuxia fruticosa;Campylopterus largipennis;1
Cedro;03/12/2012;Vochysia thyrsoidea;Campylopterus largipennis;1
Cedro;03/12/2012;Vochysia thyrsoidea;Apis mellifera;2
Cedro;03/12/2012;Vochysia thyrsoidea;Eupetomena macroura;1
Cedro;03/12/2012;Vochysia thyrsoidea;Xylocopa big;1
Cedro;03/12/2012;Vochysia thyrsoidea;Xylocopa sp. 2;1
Cedro;03/12/2012;Lessingianthus pycnostachyus;Ceratina (Crewella) asuncionis;1
Cedro;03/12/2012;Lessingianthus pycnostachyus;Megachile (Pseudocentron) sp. 1;1
Cedro;03/12/2012;Paepalanthus bromelioides;Deopalpus sp.;1
Cedro;03/12/2012;Vochysia thyrsoidea;Campylopterus largipennis;1
Cedro;03/12/2012;Palicourea rigida;Phoebis sennae;1
Cedro;03/12/2012;Lessingianthus pycnostachyus;Megachile (Pseudocentron) sp. 1;1
Cedro;03/12/2012;Aspilia jolyana;Apis mellifera;2
Cedro;03/12/2012;Aspilia jolyana;Bombus pauloensis;1
Cedro;03/12/2012;Cuphea ericoides;Augochloropsis sp. 1;1
Cedro;03/12/2012;Aspilia jolyana;Bombus pauloensis;1
Cedro;03/12/2012;Paepalanthus bromelioides;Elateridae sp. 1;1
Cedro;03/12/2012;Paepalanthus bromelioides;Diptera sp. 2;1
Cedro;03/12/2012;Paepalanthus bromelioides;Cephalotes pusillus;1
Cedro;03/12/2012;Paepalanthus bromelioides;Cauliognathini sp. 1;1
Cedro;03/12/2012;Paepalanthus bromelioides;Pteromalidae sp. 1;1
Cedro;03/12/2012;Paepalanthus bromelioides;Sibinia sp.;1
Cedro;03/12/2012;Paepalanthus bromelioides;Alticini sp. 2;1
Cedro;03/12/2012;Aspilia jolyana;Apis mellifera;2
Cedro;03/12/2012;Aspilia jolyana;Eullaema nigrita;1
Cedro;03/12/2012;Aspilia jolyana;Apis mellifera;2
Cedro;03/12/2012;Sabicea brasiliensis;Eullaema nigrita;1
Cedro;03/12/2012;Richterago arenaria;Dialictus (Chloralictus) sp. 1;1
Cedro;03/12/2012;Richterago arenaria;Cerambycidae sp.;3
Cedro;03/12/2012;Richterago arenaria;Alticini sp. 2;1
Midway;04/12/2012;Cyrtocymura scorpioides;Dialictus (Chloralictus) sp. 1;1
Midway;04/12/2012;Cyrtocymura scorpioides;Ceratina (Crewella) sp. 2;1
Midway;04/12/2012;Cuphea ericoides;Megachile sp.;1
Midway;04/12/2012;Cuphea ericoides;Ceratina (Crewella) sp. 2;1
Midway;04/12/2012;Aspilia jolyana;Dialictus (Chloralictus) sp. 1;1
Midway;04/12/2012;Palicourea rigida;Chlorostilbon lucidus;1
Midway;04/12/2012;Declieuxia fruticosa;Megachile (Moureapis) cf anthidioides;1
Midway;04/12/2012;Aspilia jolyana;Tapinotaspidini sp. 1;1
Midway;04/12/2012;Aspilia jolyana;Bombus pauloensis;1
Midway;04/12/2012;Trigonia cipoensis;Augochloropsis sp. 3;1
Midway;04/12/2012;Palicourea rigida;Ceratina (Crewella) asuncionis;1
Midway;04/12/2012;Cuphea ericoides;Ceratina (Crewella) asuncionis;1
Midway;04/12/2012;Cuphea ericoides;Megachile sp.;1
Midway;04/12/2012;Aspilia jolyana;Ceratina (Crewella) asuncionis;1
Midway;04/12/2012;Aspilia jolyana;Bombus pauloensis;1
Midway;04/12/2012;Vellozia compacta;Ceratina (Crewella) asuncionis;1
Midway;04/12/2012;Vellozia compacta;Dialictus (Chloralictus) sp. 1;1
Midway;04/12/2012;Vellozia compacta;Hylaeus sp. 1;1
Midway;04/12/2012;Aspilia jolyana;Megachile sp.;1
Midway;04/12/2012;Cuphea ericoides;Centris (Hemisielaa) tarsata;1
Midway;04/12/2012;Byrsonima variabilis;Tapinotaspidini sp. 1;1
Midway;04/12/2012;Declieuxia fruticosa;Xylocopa sp. 3;1
Midway;04/12/2012;Aspilia jolyana;Xylocopa sp. 3;1
Midway;04/12/2012;Byrsonima variabilis;Tapinotaspidini sp. 1;2
Midway;04/12/2012;Byrsonima variabilis;Tapinotaspidini sp. 1;1
Midway;04/12/2012;Aspilia jolyana;Tapinotaspidini sp. 1;1
Midway;04/12/2012;Aspilia jolyana;Bombus pauloensis;1
Midway;04/12/2012;Cuphea ericoides;Megachile sp.;1
Midway;04/12/2012;Cuphea ericoides;Bombus pauloensis;1
Midway;04/12/2012;Cuphea ericoides;Centris (Hemisielaa) tarsata;1
Midway;04/12/2012;Declieuxia fruticosa;Bombus pauloensis;1
Midway;04/12/2012;Declieuxia fruticosa;Centris (Hemisielaa) tarsata;1
Midway;04/12/2012;Styrax ferrugineus;Bombus pauloensis;1
Midway;04/12/2012;Aspilia jolyana;Tapinotaspidini sp. 1;1
Midway;04/12/2012;Cyrtocymura scorpioides;Junonia genoveva;1
Midway;04/12/2012;Kielmeyera speciosa;Alticini sp. 2;2
Midway;04/12/2012;Aspilia jolyana;Paroxystoglossa sp. 1;1
Midway;04/12/2012;Coccoloba brasiliensis;Diptera sp. 2;1
Midway;04/12/2012;Coccoloba brasiliensis;Plecia sp.;2
Paulino;05/12/2012;Cuphea ericoides;Centris (Hemisielaa) tarsata;1
Paulino;05/12/2012;Cuphea ericoides;Euglossa melanotrica;1
Paulino;05/12/2012;Cuphea ericoides;Bombus pauloensis;1
Paulino;05/12/2012;Cuphea ericoides;Megachile (Pseudocentron) sp. 1;1
Paulino;05/12/2012;Cuphea ericoides;Tapinotaspidini sp. 1;1
Paulino;05/12/2012;Cuphea ericoides;Bombus pauloensis;1
Paulino;05/12/2012;Cuphea ericoides;Bombus morio;1
Paulino;05/12/2012;Turnera hilaireana;Madarini sp. 2;1
Paulino;05/12/2012;Kielmeyera speciosa;Tetrapedia sp. 1;2
Paulino;05/12/2012;Kielmeyera speciosa;Alticini sp. 2;5
Paulino;05/12/2012;Declieuxia fruticosa;Heliactin bilophus;1
Paulino;05/12/2012;Cuphea ericoides;Eufriesea nigrohirta;1
Paulino;05/12/2012;Palicourea rigida;Heliactin bilophus;1
Paulino;05/12/2012;Barbacenia flava;Trigona spinipes;5
Paulino;05/12/2012;Cuphea ericoides;Bombus pauloensis;1
Paulino;05/12/2012;Lychnofora rupestris;Palpada doris;1
Paulino;05/12/2012;Lychnofora rupestris;Gaesischia sp. 2;1
Paulino;05/12/2012;Lychnofora rupestris;Apis mellifera;1
Paulino;05/12/2012;Cuphea ericoides;Apis mellifera;1
Paulino;05/12/2012;Cuphea ericoides;Bombus pauloensis;1
Paulino;05/12/2012;Cuphea ericoides;Anthidini sp.;1
Paulino;05/12/2012;Cuphea ericoides;Hesperiinae sp.;1
Paulino;05/12/2012;Lychnofora rupestris;Dialictus (Chloralictus) sp. 1;2
Paulino;05/12/2012;Aquifoliaceae sp.;Apis mellifera;5
Paulino;05/12/2012;Erythroxylum suberosum;Apis mellifera;1
Paulino;05/12/2012;Cuphea ericoides;Centris (Centris) varia;1
Paulino;05/12/2012;Cuphea ericoides;Apis mellifera;2
Paulino;05/12/2012;Cuphea ericoides;Tapinotaspidini sp. 1;1
Paulino;05/12/2012;Psitacanthus robustus;Eupetomena macroura;1
Paulino;05/12/2012;Cuphea ericoides;Centris (Centris) varia;1
Paulino;05/12/2012;Cuphea ericoides;Anthidini sp.;1
Gigante;06/12/2012;Asteraceae sp.;Apis mellifera;2
Gigante;06/12/2012;Asteraceae sp.;Bombus pauloensis;2
Gigante;06/12/2012;Asteraceae sp.;Satyrinae sp. 2;1
Gigante;06/12/2012;Asteraceae sp.;Megachile sp.;1
Gigante;06/12/2012;Asteraceae sp.;Apis mellifera;3
Gigante;06/12/2012;Asteraceae sp.;Megachile sp.;1
Gigante;06/12/2012;Asteraceae sp.;Megachile (Pseudocentron) sp. 1;1
Gigante;06/12/2012;Asteraceae sp.;Xylocopa sp. 3;1
Gigante;06/12/2012;Asteraceae sp.;Bombus pauloensis;1
Gigante;06/12/2012;Asteraceae sp.;Junonia genoveva;1
Gigante;06/12/2012;Trichogonia hirtiflora;Bombus pauloensis;1
Gigante;06/12/2012;Tibouchina heteromalla;Bombus pauloensis;1
Gigante;06/12/2012;Asteraceae sp.;Megachile sp.;2
Gigante;06/12/2012;Asteraceae sp.;Bombus pauloensis;2
Gigante;06/12/2012;Asteraceae sp.;Apis mellifera;2
Gigante;06/12/2012;Asteraceae sp.;Tetrapedia sp. 2;2
Gigante;06/12/2012;Paepalanthus sp. 2;Dialictus (Chloralictus) sp. 1;1
Gigante;06/12/2012;Cuphea ericoides;Megachile sp.;1
Gigante;06/12/2012;Coccoloba brasiliensis;Diachlorini sp.;1
Gigante;06/12/2012;Coccoloba brasiliensis;Neodexiopsis sp.;1
Gigante;06/12/2012;Baccharis serrulata;Polybia ignobilis ;1
Gigante;06/12/2012;Tibouchina heteromalla;Trigonopedia sp. 1;1
Gigante;06/12/2012;Neoregelia bahiana;Campylopterus largipennis;1
Gigante;06/12/2012;Diodella sp.;Megachile (Pseudocentron) sp. 1;1
Gigante;06/12/2012;Diodella sp.;Satyrinae sp. 2;1
Gigante;06/12/2012;Diodella sp.;Augochloropsis sp. 1;1
Gigante;06/12/2012;Diodella sp.;Deopalpus sp.;1
Gigante;06/12/2012;Diodella sp.;Ceratina (Crewella) sp. 2;1
Gigante;06/12/2012;Diodella sp.;Tapinotaspidini sp. 1;1
Gigante;06/12/2012;Nematanthus wettsteinii;Campylopterus largipennis;1
Gigante;06/12/2012;Trichogonia hirtiflora;Copestylum sp.;1
Gigante;06/12/2012;Erythroxylum microphyllum;Apis mellifera;1
Gigante;06/12/2012;Coccoloba brasiliensis;Polybia ignobilis ;1
Gigante;06/12/2012;Coccoloba brasiliensis;Deopalpus sp.;1
Gigante;06/12/2012;Neoregelia bahiana;Campylopterus largipennis;1
Gigante;06/12/2012;Erythroxylum microphyllum;Polybia ignobilis ;1
Gigante;06/12/2012;Erythroxylum microphyllum;Apis mellifera;1
Gigante;06/12/2012;Tibouchina heteromalla;Augochloropsis sp. 4;1
Gigante;06/12/2012;Neoregelia bahiana;Campylopterus largipennis;1
Gigante;06/12/2012;Clusia arrudea;Trigona spinipes;2
Gigante;06/12/2012;Diodella sp.;Bombus pauloensis;1
Gigante;06/12/2012;Diodella sp.;Deopalpus sp.;1
Gigante;06/12/2012;Diodella sp.;Apis mellifera;2
Gigante;06/12/2012;Diodella sp.;Polybia ignobilis ;1
Gigante;06/12/2012;Diodella sp.;Ceratina (Crewella) sp. 2;2
Gigante;06/12/2012;Coccoloba brasiliensis;Polybia ignobilis ;1
Gigante;06/12/2012;Alibertia sp.;Apis mellifera;3
Gigante;06/12/2012;Nematanthus wettsteinii;Campylopterus largipennis;1
Gigante;06/12/2012;Erythroxylum microphyllum;Apis mellifera;2
Gigante;06/12/2012;Erythroxylum microphyllum;Polybia ignobilis ;2
Gigante;06/12/2012;Alibertia sp.;Apis mellifera;6
Gigante;06/12/2012;Alibertia sp.;Bombus pauloensis;1
Gigante;06/12/2012;Trichogonia hirtiflora;Augochloropsis sp. 4;1
Gigante;06/12/2012;Cyrtocymura scorpioides;Ceratina (Crewella) sp. 2;1
Gigante;06/12/2012;Tibouchina heteromalla;Centris (Xanthemisia) lutea;1
Gigante;06/12/2012;Alibertia sp.;Apis mellifera;2
Gigante;06/12/2012;Tibouchina heteromalla;Augochloropsis sp. 4;1
Gigante;06/12/2012;Cuphea linarioides;Centris (Xanthemisia) lutea;1
Gigante;06/12/2012;Cuphea linarioides;Megachile sp.;1
Gigante;06/12/2012;Diodella sp.;Ceratina (Crewella) sp. 2;4
Gigante;06/12/2012;Diodella sp.;Ceratina (Crewella) sp. 3;1
Gigante;06/12/2012;Clusia arrudea;Trigona spinipes;1
Gigante;06/12/2012;Erythroxylum microphyllum;Polistes consobrinus;1
Gigante;06/12/2012;Nematanthus wettsteinii;Campylopterus largipennis;1
Gigante;06/12/2012;Periandra sp.;Centris (Xanthemisia) lutea;1
Gigante;06/12/2012;Luxemburgia villosa;Bombus pauloensis;3
Gigante;06/12/2012;Byrsonima guilleminiana;Centris sp. 1;1
Gigante;06/12/2012;Tibouchina heteromalla;Augochloropsis sp. 4;1
Gigante;06/12/2012;Persea sp.;Euselasia sp.;1
Gigante;06/12/2012;Persea sp.;Dialictus (Chloralictus) sp. 1;1
Cedro;07/12/2012;Solanum sp.;Centris (Hemisielaa) tarsata;1
Cedro;07/12/2012;Vochysia thyrsoidea;Aellopos sp.;1
Cedro;07/12/2012;Vochysia thyrsoidea;Protomydas sp.;1
Cedro;07/12/2012;Vochysia thyrsoidea;Phoebis sennae;1
Cedro;07/12/2012;Paepalanthus bromelioides;Cerambycidae sp.;1
Cedro;07/12/2012;Vochysia thyrsoidea;Phoebis sennae;1
Cedro;07/12/2012;Vochysia thyrsoidea;Bombus pauloensis;1
Cedro;07/12/2012;Paepalanthus bromelioides;Dialictus (Chloralictus) sp. 1;2
Cedro;07/12/2012;Vochysia thyrsoidea;Xylocopa sp. 2;1
Cedro;07/12/2012;Vochysia thyrsoidea;Phoebis sennae;1
Cedro;07/12/2012;Vochysia thyrsoidea;Apis mellifera;2
Cedro;07/12/2012;Rynchospora consanguinea;Megachile (Pseudocentron) sp. 2;1
Cedro;07/12/2012;Cuphea ericoides;Anthidini sp.;1
Cedro;07/12/2012;Vochysia thyrsoidea;Colibri serrirostris;1
Cedro;07/12/2012;Vochysia thyrsoidea;Eupetomena macroura;1
Cedro;07/12/2012;Cuphea ericoides;Dialictus (Chloralictus) sp. 1;1
Cedro;07/12/2012;Cuphea ericoides;Megachile (Pseudocentron) sp. 2;1
Cedro;07/12/2012;Declieuxia fruticosa;Colibri serrirostris;1
Cedro;07/12/2012;Aspilia jolyana;Apis mellifera;1
Cedro;07/12/2012;Aspilia jolyana;Satyrinae sp.;1
Cedro;07/12/2012;Vochysia thyrsoidea;Colibri serrirostris;1
Cedro;07/12/2012;Paepalanthus bromelioides;Cerambycidae sp.;1
Cedro;07/12/2012;Paepalanthus bromelioides;Dialictus (Chloralictus) sp. 1;1
Cedro;07/12/2012;Stachytarpheta confertifolia;Dialictus (Chloralictus) sp. 1;1
Tinkerbell;07/12/2012;Kielmeyera speciosa;Megachile sp.;1
Tinkerbell;07/12/2012;Kielmeyera speciosa;Eumolpini sp. 4;1
Tinkerbell;07/12/2012;Lessingianthus pycnostachyus;Cephalotes pusillus;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Masiphyia sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Pholeomyia sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Cephalotes pusillus;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Coleoptera sp. 2;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Cephalotes pusillus;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Coleoptera sp. 2;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Pholeomyia sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Eumolpini sp. 4;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Cryptocephalini sp. 5;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Cauliognathini sp. 1;4
Tinkerbell;07/12/2012;Lychnofora uniflora;Dialictus (Chloralictus) sp. 1;2
Tinkerbell;07/12/2012;Lychnofora uniflora;Campsomeris sp. 2;1
Tinkerbell;07/12/2012;Lychnofora uniflora;Dialictus (Chloralictus) sp. 1;2
Tinkerbell;07/12/2012;Lychnofora uniflora;Riodininae sp.;1
Tinkerbell;07/12/2012;Lychnofora uniflora;Apis mellifera;1
Tinkerbell;07/12/2012;Declieuxia fruticosa;Heliactin bilophus;1
Tinkerbell;07/12/2012;Declieuxia fruticosa;Heliactin bilophus;1
Tinkerbell;07/12/2012;Declieuxia fruticosa;Chlorostilbon lucidus;1
Tinkerbell;07/12/2012;Lychnofora uniflora;Apis mellifera;2
Tinkerbell;07/12/2012;Cuphea ericoides;Megachile sp.;1
Tinkerbell;07/12/2012;Byrsonima variabilis;Centris (Centris) varia;1
Tinkerbell;07/12/2012;Declieuxia fruticosa;Chlorostilbon lucidus;1
Tinkerbell;07/12/2012;Lychnofora uniflora;Apis mellifera;1
Tinkerbell;07/12/2012;Lychnofora uniflora;Centris (Centris) varia;1
Tinkerbell;07/12/2012;Cuphea ericoides;Megachile sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Polyommatinae sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Gnadochaeta sp.;1
Tinkerbell;07/12/2012;Paepalanthus bromelioides;Masiphyia sp.;1
Tinkerbell;07/12/2012;Palicourea rigida;Chlorostilbon lucidus;1
Tinkerbell;07/12/2012;Phyllanthus klotzschianus;Masiphyia sp.;1
