species,order,superfamily,family,subfamily,tribe,genus,subgenus
Perdita maculosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita maerens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita maesta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita malacothricis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mandibularis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita marcialis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita marginata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita maritima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita martini,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mazatlanica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita meconis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita media,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita medialis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita megapyga,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanderi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanochlora,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanogastra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanops,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanostoma,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita melanura,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mentzeliae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mentzeliarum,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mesillensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mexicanorum,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita micans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita michelbacheri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita micheneri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita microsticta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mimosae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mimula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita minima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita minuta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita missionis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mitchelli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mitis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita moabensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita modestissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mohavensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita moldenkei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita montereyensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita morelosana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mormonica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita morula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita mucronata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita multiflorae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita munda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita munita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita namatophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nanula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nasuta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita navarretiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nayaritensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nebrascensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita neffi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nevadensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nevadiana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigricornis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigridia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigriventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigroaenea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigrocaerulea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigrocincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigroclypeata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigronotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nigroviridis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nitens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nodosicornia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita novaeangliae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita novoleona,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nubila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita nuda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita numerata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita oaxacana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obispoensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obliqua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obliquenotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obscurata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obscurella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obscurifascies,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obscuripennis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita obtusa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita occidua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita occlusa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita octomaculata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita omani,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita optiva,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ordinata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita oregonensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita oreophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita otiosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ovaliceps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pachygnatha,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pallida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pallidipes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pallidiventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita panocheana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita paroselae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita parryellae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita paula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pauliana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pauxilla,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pectidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pectoralis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita peculiaris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pelargoides,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita percincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita perixantha,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita perlucens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pernitens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita perpallida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita perplexa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita perpulchra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita phymatae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita physalidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita picturata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pilonotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pinguis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita placens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita placida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita planifrons,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita plucheae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita polita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita politissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita polycarpae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita polygonellae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita polytropica,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pratensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pratti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pretiosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita primula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita prionopsidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita propinqua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita propodealis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita prosopidis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita proxima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pubescens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pueblana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pulchella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pulliventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pumila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita puncticeps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita punctifera,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita punctifrons,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita punctosignata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita punctulata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita purpurascens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pusilla,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pusillissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pygidialis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita pyrifera,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita quadraticeps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita quadrinotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita quadrisignata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita quinquebalteata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rectangulata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita recticincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rehni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita repens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita reperta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita replicans,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita retusa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rhodogastra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rhodura,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rhois,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita richardsi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rivalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita robustula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rossi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rozeni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rudei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rufescens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita rufiventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita salicis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita salviae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sandhouseae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita santaclarensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita schlingeri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita schwartzi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita scitula,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita scopata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita scotti,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita scutellaris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sedulosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sejuncta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita semicaerulea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita semicrocea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita semilutea,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita senecionis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita separata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sexfasciata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sexmaculata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sexnotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita shinnersi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sidae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita similis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita snellingi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita snowii,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita socia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita solidaginis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sonorensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sparsa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita speciosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sphaeralceae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stabilis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stagei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stathamae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stenopyga,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stephanomeriae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stepheni,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sternalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stigmalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita stottleri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita suavis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita subfasciata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita subglabra,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita submaerens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita submedia,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita subrufiventris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita subvestita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita sulphuripes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita supranitens,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita swenki,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita swezeyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tacita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita taeniata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tarda,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tenebrosa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tessellata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita thelypodii,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita thermophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita timberlakei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita torchioi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tortifoliae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita toschiae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita townesi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita townsendi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita translineata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita transversa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita triangulifera,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tricincta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tridentata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita trifasciata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita trifida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita trimaculata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita trinotata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita trisignata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tristissima,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tropicalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita truncatella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tularensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita tumida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita turgiceps,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita umbrata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita utahensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ute,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita valida,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vanduzeei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vandykei,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita variegata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita varleyi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita ventralis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita venustella,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita verbesinae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita veris,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita versuta,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vesca,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vestita,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vicina,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vidua,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita viridicollis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita vittata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wasbaueri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita washingtoniae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita werneri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wheeleri,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita willcoxiana,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita williamsi,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wilmattae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wislizeniae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wootonae,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita wyomingensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xanthisma,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xanthochroa,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xanthodes,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xanthops,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xanthoxyli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita xerophila,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita yosemitensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita zavortinki,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita zebrata,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Perdita zonalis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Perditini,Perdita,
Protandrena bachue,Hymenoptera,Apoidea,Andrenidae,Panurginae,Protandrenini,Protandrena,
Protandrena guarnensis,Hymenoptera,Apoidea,Andrenidae,Panurginae,Protandrenini,Protandrena,
Protandrena maximina,Hymenoptera,Apoidea,Andrenidae,Panurginae,Protandrenini,Protandrena,
Protandrena rangeli,Hymenoptera,Apoidea,Andrenidae,Panurginae,Protandrenini,Protandrena,
